Local time,Open,High,Low,Close,Volume
16.02.2004 17:00:00.000 GMT-0500,1.27695,1.28766,1.27549,1.28398,1128467703125
17.02.2004 17:00:00.000 GMT-0500,1.28411,1.29253,1.26587,1.26875,1122238488281.25
18.02.2004 17:00:00.000 GMT-0500,1.26876,1.27357,1.26527,1.27128,1124082705078.125
19.02.2004 17:00:00.000 GMT-0500,1.27138,1.27658,1.24942,1.25345,1137911292968.75
20.02.2004 17:00:00.000 GMT-0500,1.25345,1.25345,1.25345,1.25345,0
21.02.2004 17:00:00.000 GMT-0500,1.25345,1.25345,1.25345,1.25345,0
22.02.2004 17:00:00.000 GMT-0500,1.25263,1.25942,1.24509,1.25548,1128701505859.375
23.02.2004 17:00:00.000 GMT-0500,1.25568,1.27120,1.25213,1.26841,1124730910156.25
24.02.2004 17:00:00.000 GMT-0500,1.26838,1.27050,1.24726,1.24983,1118406093750
25.02.2004 17:00:00.000 GMT-0500,1.24998,1.25144,1.23841,1.24370,1124020802734.375
26.02.2004 17:00:00.000 GMT-0500,1.24377,1.25063,1.23732,1.24913,1124830085937.5
27.02.2004 17:00:00.000 GMT-0500,1.24913,1.24913,1.24913,1.24913,0
28.02.2004 17:00:00.000 GMT-0500,1.24913,1.24913,1.24913,1.24913,0
29.02.2004 17:00:00.000 GMT-0500,1.24836,1.25413,1.24228,1.24553,1121298294921.875
01.03.2004 17:00:00.000 GMT-0500,1.24555,1.24688,1.21944,1.22152,1118957298828.125
02.03.2004 17:00:00.000 GMT-0500,1.22137,1.22220,1.20556,1.22024,1132378697265.625
03.03.2004 17:00:00.000 GMT-0500,1.22025,1.22393,1.21350,1.22018,1130932695312.5
04.03.2004 17:00:00.000 GMT-0500,1.22001,1.24285,1.21750,1.23657,1125097886718.75
05.03.2004 17:00:00.000 GMT-0500,1.23657,1.23657,1.23657,1.23657,0
06.03.2004 17:00:00.000 GMT-0500,1.23657,1.23657,1.23657,1.23657,0
07.03.2004 17:00:00.000 GMT-0500,1.23873,1.24160,1.23369,1.24033,1122390398437.5
08.03.2004 17:00:00.000 GMT-0500,1.24036,1.24588,1.22729,1.23266,1126749107421.875
09.03.2004 17:00:00.000 GMT-0500,1.23242,1.23296,1.21962,1.22231,1118389105468.75
10.03.2004 17:00:00.000 GMT-0500,1.22216,1.23841,1.21627,1.23504,1129471292968.75
11.03.2004 17:00:00.000 GMT-0500,1.23497,1.23719,1.21720,1.22171,1127349304687.5
12.03.2004 17:00:00.000 GMT-0500,1.22171,1.22171,1.22171,1.22171,0
13.03.2004 17:00:00.000 GMT-0500,1.22171,1.22171,1.22171,1.22171,0
14.03.2004 17:00:00.000 GMT-0500,1.21903,1.23168,1.21829,1.22626,1114509199218.75
15.03.2004 17:00:00.000 GMT-0500,1.22622,1.23705,1.22309,1.22719,1119941906250
16.03.2004 17:00:00.000 GMT-0500,1.22725,1.22882,1.21742,1.22320,1134048791015.625
17.03.2004 17:00:00.000 GMT-0500,1.22325,1.24335,1.22196,1.23843,1126683095703.125
18.03.2004 17:00:00.000 GMT-0500,1.23853,1.24073,1.22550,1.22855,1123704402343.75
19.03.2004 17:00:00.000 GMT-0500,1.22855,1.22855,1.22855,1.22855,0
20.03.2004 17:00:00.000 GMT-0500,1.22855,1.22855,1.22855,1.22855,0
21.03.2004 17:00:00.000 GMT-0500,1.22770,1.23998,1.22206,1.23283,1120839207031.25
22.03.2004 17:00:00.000 GMT-0500,1.23305,1.23693,1.22643,1.23335,1118497689453.125
23.03.2004 17:00:00.000 GMT-0500,1.23370,1.23668,1.21146,1.21323,1129875396484.375
24.03.2004 17:00:00.000 GMT-0500,1.21338,1.21997,1.20975,1.21265,1134152298828.125
25.03.2004 17:00:00.000 GMT-0500,1.21276,1.22093,1.20743,1.21292,1132720988281.25
26.03.2004 17:00:00.000 GMT-0500,1.21292,1.21292,1.21292,1.21292,0
27.03.2004 17:00:00.000 GMT-0500,1.21292,1.21292,1.21292,1.21292,0
28.03.2004 17:00:00.000 GMT-0500,1.21098,1.21682,1.20578,1.21564,1121211009765.625
29.03.2004 17:00:00.000 GMT-0500,1.21560,1.22273,1.21484,1.21704,1080810505859.375
30.03.2004 17:00:00.000 GMT-0500,1.21722,1.23228,1.21682,1.23140,1127729291015.625
31.03.2004 17:00:00.000 GMT-0500,1.23146,1.23874,1.22550,1.23627,1126671890625
01.04.2004 17:00:00.000 GMT-0500,1.23618,1.23726,1.20982,1.21331,1136507005859.375
02.04.2004 17:00:00.000 GMT-0500,1.21331,1.21331,1.21331,1.21331,0
03.04.2004 17:00:00.000 GMT-0500,1.21331,1.21331,1.21331,1.21331,0
04.04.2004 17:00:00.000 GMT-0400,1.21146,1.21273,1.19818,1.20179,1134604601562.5
05.04.2004 17:00:00.000 GMT-0400,1.20188,1.21350,1.19812,1.21166,1133822093750
06.04.2004 17:00:00.000 GMT-0400,1.21166,1.21976,1.20489,1.21742,1134067806640.625
07.04.2004 17:00:00.000 GMT-0400,1.21754,1.22186,1.20584,1.20853,1133015193359.375
08.04.2004 17:00:00.000 GMT-0400,1.20865,1.21114,1.20620,1.20888,1075048701171.875
09.04.2004 17:00:00.000 GMT-0400,1.20888,1.20888,1.20888,1.20888,0
10.04.2004 17:00:00.000 GMT-0400,1.20888,1.20888,1.20888,1.20888,0
11.04.2004 17:00:00.000 GMT-0400,1.20927,1.20966,1.20505,1.20760,1113207208984.375
12.04.2004 17:00:00.000 GMT-0400,1.20804,1.20854,1.19031,1.19454,1120032001953.125
13.04.2004 17:00:00.000 GMT-0400,1.19470,1.19745,1.18691,1.19624,1141884589843.75
14.04.2004 17:00:00.000 GMT-0400,1.19617,1.19936,1.18925,1.19846,1140706998046.875
15.04.2004 17:00:00.000 GMT-0400,1.19850,1.20455,1.19225,1.19916,1135078898437.5
16.04.2004 17:00:00.000 GMT-0400,1.19916,1.19916,1.19916,1.19916,0
17.04.2004 17:00:00.000 GMT-0400,1.19916,1.19916,1.19916,1.19916,0
18.04.2004 17:00:00.000 GMT-0400,1.20059,1.20766,1.19996,1.20234,1133050294921.875
19.04.2004 17:00:00.000 GMT-0400,1.20245,1.20245,1.18408,1.18677,1137241998046.875
20.04.2004 17:00:00.000 GMT-0400,1.18691,1.19121,1.18154,1.18407,1140244111328.125
21.04.2004 17:00:00.000 GMT-0400,1.18411,1.19143,1.17774,1.19032,1123185593750
22.04.2004 17:00:00.000 GMT-0400,1.19055,1.19416,1.17954,1.18445,1125948898437.5
23.04.2004 17:00:00.000 GMT-0400,1.18445,1.18445,1.18445,1.18445,0
24.04.2004 17:00:00.000 GMT-0400,1.18445,1.18445,1.18445,1.18445,0
25.04.2004 17:00:00.000 GMT-0400,1.18247,1.18850,1.17583,1.18674,1136635093750
26.04.2004 17:00:00.000 GMT-0400,1.18676,1.19467,1.18316,1.19253,1127432908203.125
27.04.2004 17:00:00.000 GMT-0400,1.19263,1.19506,1.18216,1.18423,1128572005859.375
28.04.2004 17:00:00.000 GMT-0400,1.18392,1.19849,1.18042,1.19628,1125179699218.75
29.04.2004 17:00:00.000 GMT-0400,1.19627,1.20106,1.19195,1.19800,1136787902343.75
30.04.2004 17:00:00.000 GMT-0400,1.19800,1.19853,1.19800,1.19853,0
01.05.2004 17:00:00.000 GMT-0400,1.19853,1.19853,1.19853,1.19853,0
02.05.2004 17:00:00.000 GMT-0400,1.19840,1.20020,1.19199,1.19434,1119926501953.125
03.05.2004 17:00:00.000 GMT-0400,1.19498,1.21183,1.19243,1.20992,1133260603515.625
04.05.2004 17:00:00.000 GMT-0400,1.20990,1.21796,1.20944,1.21740,1125738296875
05.05.2004 17:00:00.000 GMT-0400,1.21783,1.21783,1.20635,1.20825,1137839605468.75
06.05.2004 17:00:00.000 GMT-0400,1.20870,1.21333,1.18765,1.18812,1127712001953.125
07.05.2004 17:00:00.000 GMT-0400,1.18812,1.18812,1.18812,1.18812,0
08.05.2004 17:00:00.000 GMT-0400,1.18812,1.18812,1.18812,1.18812,0
09.05.2004 17:00:00.000 GMT-0400,1.18718,1.18953,1.18117,1.18478,1135379203125
10.05.2004 17:00:00.000 GMT-0400,1.18547,1.18896,1.17885,1.18708,1132338789062.5
11.05.2004 17:00:00.000 GMT-0400,1.18731,1.19415,1.18340,1.18992,1139320298828.125
12.05.2004 17:00:00.000 GMT-0400,1.19000,1.19313,1.17718,1.18227,1135471101562.5
13.05.2004 17:00:00.000 GMT-0400,1.18203,1.19022,1.17819,1.18855,1139879701171.875
14.05.2004 17:00:00.000 GMT-0400,1.18855,1.18855,1.18855,1.18855,0
15.05.2004 17:00:00.000 GMT-0400,1.18855,1.18855,1.18855,1.18855,0
16.05.2004 17:00:00.000 GMT-0400,1.18902,1.20589,1.18768,1.20271,1126667792968.75
17.05.2004 17:00:00.000 GMT-0400,1.20288,1.20388,1.19287,1.19523,1143742201171.875
18.05.2004 17:00:00.000 GMT-0400,1.19530,1.20419,1.19356,1.20101,1133791591796.875
19.05.2004 17:00:00.000 GMT-0400,1.20122,1.20196,1.18955,1.19652,1132351095703.125
20.05.2004 17:00:00.000 GMT-0400,1.19647,1.20694,1.19520,1.19831,1129431898437.5
21.05.2004 17:00:00.000 GMT-0400,1.19831,1.19831,1.19831,1.19831,0
22.05.2004 17:00:00.000 GMT-0400,1.19831,1.19831,1.19831,1.19831,0
23.05.2004 17:00:00.000 GMT-0400,1.19887,1.20246,1.19338,1.20050,1137587003906.25
24.05.2004 17:00:00.000 GMT-0400,1.20048,1.21273,1.19834,1.21075,1127959896484.375
25.05.2004 17:00:00.000 GMT-0400,1.21120,1.21438,1.20828,1.21020,1125225402343.75
26.05.2004 17:00:00.000 GMT-0400,1.21080,1.22898,1.20877,1.22632,1145056302734.375
27.05.2004 17:00:00.000 GMT-0400,1.22624,1.22969,1.22013,1.22148,1125912214843.75
28.05.2004 17:00:00.000 GMT-0400,1.22148,1.22148,1.22148,1.22148,0
29.05.2004 17:00:00.000 GMT-0400,1.22148,1.22148,1.22148,1.22148,0
30.05.2004 17:00:00.000 GMT-0400,1.22374,1.22540,1.21775,1.21884,933131701171.875
31.05.2004 17:00:00.000 GMT-0400,1.21894,1.22667,1.21553,1.22477,1127452810546.875
01.06.2004 17:00:00.000 GMT-0400,1.22480,1.23044,1.22045,1.22115,1131742898437.5
02.06.2004 17:00:00.000 GMT-0400,1.22141,1.22506,1.21700,1.22272,1126101199218.75
03.06.2004 17:00:00.000 GMT-0400,1.22315,1.23007,1.21405,1.22847,1127057794921.875
04.06.2004 17:00:00.000 GMT-0400,1.22847,1.22847,1.22847,1.22847,0
05.06.2004 17:00:00.000 GMT-0400,1.22847,1.22847,1.22847,1.22847,0
06.06.2004 17:00:00.000 GMT-0400,1.22937,1.23386,1.22755,1.23200,1141457796875
07.06.2004 17:00:00.000 GMT-0400,1.23204,1.23510,1.22444,1.22650,1123151191406.25
08.06.2004 17:00:00.000 GMT-0400,1.22684,1.22752,1.20347,1.20469,1131248904296.875
09.06.2004 17:00:00.000 GMT-0400,1.20488,1.21183,1.20234,1.21065,1121601902343.75
10.06.2004 17:00:00.000 GMT-0400,1.21090,1.21152,1.19644,1.20068,1131424191406.25
11.06.2004 17:00:00.000 GMT-0400,1.20068,1.20068,1.20068,1.20068,0
12.06.2004 17:00:00.000 GMT-0400,1.20068,1.20068,1.20068,1.20068,0
13.06.2004 17:00:00.000 GMT-0400,1.20030,1.20880,1.19526,1.20561,1137193097656.25
14.06.2004 17:00:00.000 GMT-0400,1.20580,1.21708,1.20274,1.21614,1133133394531.25
15.06.2004 17:00:00.000 GMT-0400,1.21648,1.21697,1.19800,1.20115,1140508902343.75
16.06.2004 17:00:00.000 GMT-0400,1.20130,1.20783,1.19912,1.20538,1131377808593.75
17.06.2004 17:00:00.000 GMT-0400,1.20563,1.21482,1.19730,1.21373,1143109994140.625
18.06.2004 17:00:00.000 GMT-0400,1.21373,1.21373,1.21373,1.21373,0
19.06.2004 17:00:00.000 GMT-0400,1.21373,1.21373,1.21373,1.21373,0
20.06.2004 17:00:00.000 GMT-0400,1.21378,1.21466,1.20772,1.21162,1139721806640.625
21.06.2004 17:00:00.000 GMT-0400,1.21143,1.21316,1.20662,1.21097,1131798199218.75
22.06.2004 17:00:00.000 GMT-0400,1.21122,1.21921,1.20637,1.20930,1138279699218.75
23.06.2004 17:00:00.000 GMT-0400,1.20937,1.21889,1.20398,1.21698,1133087101562.5
24.06.2004 17:00:00.000 GMT-0400,1.21710,1.21902,1.21074,1.21750,1133127902343.75
25.06.2004 17:00:00.000 GMT-0400,1.21750,1.21750,1.21750,1.21750,0
26.06.2004 17:00:00.000 GMT-0400,1.21750,1.21750,1.21750,1.21750,0
27.06.2004 17:00:00.000 GMT-0400,1.21800,1.22283,1.21222,1.21875,1123494500000
28.06.2004 17:00:00.000 GMT-0400,1.21865,1.21931,1.20672,1.20830,1115900591796.875
29.06.2004 17:00:00.000 GMT-0400,1.20845,1.22041,1.20647,1.21958,1127257597656.25
30.06.2004 17:00:00.000 GMT-0400,1.22008,1.22088,1.21329,1.21595,1125753093750
01.07.2004 17:00:00.000 GMT-0400,1.21577,1.23281,1.21422,1.23135,1123517205078.125
02.07.2004 17:00:00.000 GMT-0400,1.23135,1.23135,1.23135,1.23135,0
03.07.2004 17:00:00.000 GMT-0400,1.23135,1.23135,1.23135,1.23135,0
04.07.2004 17:00:00.000 GMT-0400,1.23275,1.23360,1.22672,1.22909,1129114304687.5
05.07.2004 17:00:00.000 GMT-0400,1.22902,1.23298,1.22650,1.22823,1120445105468.75
06.07.2004 17:00:00.000 GMT-0400,1.22827,1.23893,1.22728,1.23723,1125251699218.75
07.07.2004 17:00:00.000 GMT-0400,1.23729,1.24057,1.23393,1.23836,1119321794921.875
08.07.2004 17:00:00.000 GMT-0400,1.23852,1.24239,1.23689,1.24134,1111446011718.75
09.07.2004 17:00:00.000 GMT-0400,1.24134,1.24134,1.24134,1.24134,0
10.07.2004 17:00:00.000 GMT-0400,1.24134,1.24134,1.24134,1.24134,0
11.07.2004 17:00:00.000 GMT-0400,1.24130,1.24360,1.23811,1.24083,1118405806640.625
12.07.2004 17:00:00.000 GMT-0400,1.24109,1.24159,1.22991,1.23274,1125757492187.5
13.07.2004 17:00:00.000 GMT-0400,1.23263,1.24221,1.23187,1.23808,1127166697265.625
14.07.2004 17:00:00.000 GMT-0400,1.23830,1.23892,1.23264,1.23542,1124213990234.375
15.07.2004 17:00:00.000 GMT-0400,1.23575,1.24590,1.23283,1.24548,1118047394531.25
16.07.2004 17:00:00.000 GMT-0400,1.24548,1.24548,1.24548,1.24548,0
17.07.2004 17:00:00.000 GMT-0400,1.24548,1.24548,1.24548,1.24548,0
18.07.2004 17:00:00.000 GMT-0400,1.24482,1.24620,1.23985,1.24442,1127246998046.875
19.07.2004 17:00:00.000 GMT-0400,1.24423,1.24551,1.22995,1.23330,1128873404296.875
20.07.2004 17:00:00.000 GMT-0400,1.23294,1.23505,1.22105,1.22614,1128359691406.25
21.07.2004 17:00:00.000 GMT-0400,1.22577,1.22930,1.22296,1.22567,1133859693359.375
22.07.2004 17:00:00.000 GMT-0400,1.22553,1.22677,1.20871,1.20927,1133670298828.125
23.07.2004 17:00:00.000 GMT-0400,1.20927,1.20927,1.20927,1.20927,0
24.07.2004 17:00:00.000 GMT-0400,1.20927,1.20927,1.20927,1.20927,0
25.07.2004 17:00:00.000 GMT-0400,1.21002,1.21705,1.20871,1.21432,1119667910156.25
26.07.2004 17:00:00.000 GMT-0400,1.21433,1.21902,1.20347,1.20590,1126674300781.25
27.07.2004 17:00:00.000 GMT-0400,1.20583,1.20795,1.19982,1.20547,1125540595703.125
28.07.2004 17:00:00.000 GMT-0400,1.20578,1.20947,1.19923,1.20464,1124294605468.75
29.07.2004 17:00:00.000 GMT-0400,1.20443,1.21200,1.20011,1.20195,1126522695312.5
30.07.2004 17:00:00.000 GMT-0400,1.20195,1.20195,1.20195,1.20195,0
31.07.2004 17:00:00.000 GMT-0400,1.20195,1.20195,1.20161,1.20161,0
01.08.2004 17:00:00.000 GMT-0400,1.20239,1.20934,1.20197,1.20247,1130680107421.875
02.08.2004 17:00:00.000 GMT-0400,1.20258,1.20766,1.19957,1.20623,1126127492187.5
03.08.2004 17:00:00.000 GMT-0400,1.20596,1.20671,1.19709,1.20532,1121726496093.75
04.08.2004 17:00:00.000 GMT-0400,1.20540,1.20741,1.20207,1.20540,1119749701171.875
05.08.2004 17:00:00.000 GMT-0400,1.20590,1.22911,1.20442,1.22814,1131296091796.875
06.08.2004 17:00:00.000 GMT-0400,1.22814,1.22814,1.22814,1.22814,0
07.08.2004 17:00:00.000 GMT-0400,1.22814,1.22814,1.22814,1.22814,0
08.08.2004 17:00:00.000 GMT-0400,1.22875,1.22901,1.22455,1.22705,1121075101562.5
09.08.2004 17:00:00.000 GMT-0400,1.22722,1.23191,1.22252,1.22368,1111708808593.75
10.08.2004 17:00:00.000 GMT-0400,1.22375,1.22511,1.21947,1.22183,1124046201171.875
11.08.2004 17:00:00.000 GMT-0400,1.22172,1.22958,1.22144,1.22519,1115552296875
12.08.2004 17:00:00.000 GMT-0400,1.22548,1.23764,1.21763,1.23734,1127928392578.125
13.08.2004 17:00:00.000 GMT-0400,1.23734,1.23734,1.23734,1.23734,0
14.08.2004 17:00:00.000 GMT-0400,1.23734,1.23734,1.23734,1.23734,0
15.08.2004 17:00:00.000 GMT-0400,1.23738,1.23841,1.23166,1.23621,1120555699218.75
16.08.2004 17:00:00.000 GMT-0400,1.23634,1.23862,1.23111,1.23568,1126478701171.875
17.08.2004 17:00:00.000 GMT-0400,1.23590,1.23658,1.22865,1.23362,1116661001953.125
18.08.2004 17:00:00.000 GMT-0400,1.23351,1.23791,1.23257,1.23644,1122889308593.75
19.08.2004 17:00:00.000 GMT-0400,1.23662,1.23817,1.22801,1.23183,1133155587890.625
20.08.2004 17:00:00.000 GMT-0400,1.23183,1.23183,1.23183,1.23183,0
21.08.2004 17:00:00.000 GMT-0400,1.23183,1.23183,1.23183,1.23183,0
22.08.2004 17:00:00.000 GMT-0400,1.23158,1.23241,1.21316,1.21429,1133922902343.75
23.08.2004 17:00:00.000 GMT-0400,1.21450,1.21669,1.20594,1.20796,1122055091796.875
24.08.2004 17:00:00.000 GMT-0400,1.20812,1.21160,1.20519,1.20819,1120092496093.75
25.08.2004 17:00:00.000 GMT-0400,1.20837,1.21167,1.20465,1.21024,1129189902343.75
26.08.2004 17:00:00.000 GMT-0400,1.21023,1.21349,1.20029,1.20104,1114442896484.375
27.08.2004 17:00:00.000 GMT-0400,1.20104,1.20104,1.20104,1.20104,0
28.08.2004 17:00:00.000 GMT-0400,1.20104,1.20104,1.20104,1.20104,0
29.08.2004 17:00:00.000 GMT-0400,1.20131,1.20685,1.19860,1.20475,1124235605468.75
30.08.2004 17:00:00.000 GMT-0400,1.20490,1.21946,1.20393,1.21834,1117958898437.5
31.08.2004 17:00:00.000 GMT-0400,1.21855,1.22208,1.21466,1.21878,1107602296875
01.09.2004 17:00:00.000 GMT-0400,1.21892,1.22009,1.21408,1.21742,1129346003906.25
02.09.2004 17:00:00.000 GMT-0400,1.21772,1.21931,1.20414,1.20588,1119026101562.5
03.09.2004 17:00:00.000 GMT-0400,1.20588,1.20588,1.20588,1.20588,0
04.09.2004 17:00:00.000 GMT-0400,1.20588,1.20588,1.20588,1.20588,0
05.09.2004 17:00:00.000 GMT-0400,1.20628,1.20802,1.20459,1.20638,1110790197265.625
06.09.2004 17:00:00.000 GMT-0400,1.20658,1.21119,1.20518,1.21070,1115630703125
07.09.2004 17:00:00.000 GMT-0400,1.21132,1.21929,1.20256,1.21835,1111323699218.75
08.09.2004 17:00:00.000 GMT-0400,1.21809,1.22140,1.21587,1.22133,1118084394531.25
09.09.2004 17:00:00.000 GMT-0400,1.22137,1.23084,1.21984,1.22602,1109251900390.625
10.09.2004 17:00:00.000 GMT-0400,1.22602,1.22602,1.22602,1.22602,0
11.09.2004 17:00:00.000 GMT-0400,1.22602,1.22602,1.22602,1.22602,0
12.09.2004 17:00:00.000 GMT-0400,1.22640,1.22875,1.22225,1.22595,1113218896484.375
13.09.2004 17:00:00.000 GMT-0400,1.22638,1.22948,1.22249,1.22522,1108218308593.75
14.09.2004 17:00:00.000 GMT-0400,1.22528,1.22610,1.21337,1.21502,1115224898437.5
15.09.2004 17:00:00.000 GMT-0400,1.21530,1.21981,1.21200,1.21817,1114838505859.375
16.09.2004 17:00:00.000 GMT-0400,1.21822,1.22227,1.21573,1.21876,1113048597656.25
17.09.2004 17:00:00.000 GMT-0400,1.21876,1.21876,1.21876,1.21876,0
18.09.2004 17:00:00.000 GMT-0400,1.21876,1.21876,1.21876,1.21876,0
19.09.2004 17:00:00.000 GMT-0400,1.21819,1.21847,1.21227,1.21777,1113879886718.75
20.09.2004 17:00:00.000 GMT-0400,1.21778,1.23465,1.21654,1.23355,1108583896484.375
21.09.2004 17:00:00.000 GMT-0400,1.23388,1.23388,1.22287,1.22667,1114878994140.625
22.09.2004 17:00:00.000 GMT-0400,1.22707,1.23330,1.22526,1.22713,1111533896484.375
23.09.2004 17:00:00.000 GMT-0400,1.22713,1.23610,1.22378,1.22753,1121304500000
24.09.2004 17:00:00.000 GMT-0400,1.22753,1.22753,1.22753,1.22753,0
25.09.2004 17:00:00.000 GMT-0400,1.22753,1.22753,1.22753,1.22753,0
26.09.2004 17:00:00.000 GMT-0400,1.22812,1.23156,1.22465,1.22925,1119675707031.25
27.09.2004 17:00:00.000 GMT-0400,1.22960,1.23472,1.22778,1.23270,1115091201171.875
28.09.2004 17:00:00.000 GMT-0400,1.23258,1.23391,1.22884,1.23304,1125676001953.125
29.09.2004 17:00:00.000 GMT-0400,1.23355,1.24437,1.23141,1.24350,1119777501953.125
30.09.2004 17:00:00.000 GMT-0400,1.24400,1.24400,1.23837,1.24165,1121645505859.375
01.10.2004 17:00:00.000 GMT-0400,1.24165,1.24165,1.24165,1.24165,0
02.10.2004 17:00:00.000 GMT-0400,1.24165,1.24165,1.24165,1.24165,0
03.10.2004 17:00:00.000 GMT-0400,1.23949,1.24007,1.22572,1.22871,1121708714843.75
04.10.2004 17:00:00.000 GMT-0400,1.22917,1.23298,1.22622,1.23108,1119735091796.875
05.10.2004 17:00:00.000 GMT-0400,1.23121,1.23229,1.22471,1.22865,1115317402343.75
06.10.2004 17:00:00.000 GMT-0400,1.22855,1.23144,1.22707,1.22864,1112563205078.125
07.10.2004 17:00:00.000 GMT-0400,1.22867,1.24331,1.22786,1.24092,1123802099609.375
08.10.2004 17:00:00.000 GMT-0400,1.24092,1.24092,1.24092,1.24092,0
09.10.2004 17:00:00.000 GMT-0400,1.24092,1.24092,1.24092,1.24092,0
10.10.2004 17:00:00.000 GMT-0400,1.24182,1.24221,1.23683,1.23865,1120024705078.125
11.10.2004 17:00:00.000 GMT-0400,1.23873,1.23907,1.22872,1.23254,1108003308593.75
12.10.2004 17:00:00.000 GMT-0400,1.23273,1.23562,1.22267,1.23490,1110466693359.375
13.10.2004 17:00:00.000 GMT-0400,1.23507,1.24193,1.23216,1.23850,1115311599609.375
14.10.2004 17:00:00.000 GMT-0400,1.23860,1.25002,1.23654,1.24685,1117573193359.375
15.10.2004 17:00:00.000 GMT-0400,1.24685,1.24685,1.24685,1.24685,0
16.10.2004 17:00:00.000 GMT-0400,1.24685,1.24685,1.24685,1.24685,0
17.10.2004 17:00:00.000 GMT-0400,1.24783,1.25338,1.24602,1.24922,1113305001953.125
18.10.2004 17:00:00.000 GMT-0400,1.24940,1.25264,1.24498,1.25119,1117665794921.875
19.10.2004 17:00:00.000 GMT-0400,1.25118,1.26284,1.24870,1.25902,1126022390625
20.10.2004 17:00:00.000 GMT-0400,1.25891,1.26496,1.25694,1.26162,1119123810546.875
21.10.2004 17:00:00.000 GMT-0400,1.26192,1.26865,1.25989,1.26842,1115957400390.625
22.10.2004 17:00:00.000 GMT-0400,1.26842,1.26842,1.26842,1.26842,0
23.10.2004 17:00:00.000 GMT-0400,1.26842,1.26842,1.26842,1.26842,0
24.10.2004 17:00:00.000 GMT-0400,1.26981,1.28290,1.26981,1.28062,1114815705078.125
25.10.2004 17:00:00.000 GMT-0400,1.28081,1.28416,1.27254,1.27639,1115385994140.625
26.10.2004 17:00:00.000 GMT-0400,1.27669,1.28115,1.26934,1.27118,1116229494140.625
27.10.2004 17:00:00.000 GMT-0400,1.27124,1.27663,1.26415,1.27425,1116071203125
28.10.2004 17:00:00.000 GMT-0400,1.27465,1.27972,1.27092,1.27972,1110243994140.625
29.10.2004 17:00:00.000 GMT-0400,1.27972,1.27972,1.27972,1.27972,0
30.10.2004 17:00:00.000 GMT-0400,1.27972,1.27972,1.27972,1.27972,0
31.10.2004 17:00:00.000 GMT-0500,1.28013,1.28313,1.27174,1.27516,1105536808593.75
01.11.2004 17:00:00.000 GMT-0500,1.27510,1.27567,1.26652,1.27439,1109582488281.25
02.11.2004 17:00:00.000 GMT-0500,1.27423,1.28291,1.26585,1.28213,1114168091796.875
03.11.2004 17:00:00.000 GMT-0500,1.28203,1.28966,1.27914,1.28680,1107018386718.75
04.11.2004 17:00:00.000 GMT-0500,1.28704,1.29722,1.27560,1.29617,1115588093750
05.11.2004 17:00:00.000 GMT-0500,1.29617,1.29617,1.29617,1.29617,0
06.11.2004 17:00:00.000 GMT-0500,1.29617,1.29617,1.29617,1.29617,0
07.11.2004 17:00:00.000 GMT-0500,1.29697,1.29857,1.29056,1.29187,1104218306640.625
08.11.2004 17:00:00.000 GMT-0500,1.29169,1.29390,1.28852,1.28979,1114960091796.875
09.11.2004 17:00:00.000 GMT-0500,1.28988,1.30028,1.28508,1.28879,1101219505859.375
10.11.2004 17:00:00.000 GMT-0500,1.28896,1.29196,1.28589,1.29052,1098156707031.25
11.11.2004 17:00:00.000 GMT-0500,1.29063,1.29881,1.28761,1.29738,1103548414062.5
12.11.2004 17:00:00.000 GMT-0500,1.29738,1.29738,1.29738,1.29738,0
13.11.2004 17:00:00.000 GMT-0500,1.29738,1.29738,1.29738,1.29738,0
14.11.2004 17:00:00.000 GMT-0500,1.29719,1.29984,1.29165,1.29456,1115512894531.25
15.11.2004 17:00:00.000 GMT-0500,1.29473,1.29930,1.29179,1.29544,1103105304687.5
16.11.2004 17:00:00.000 GMT-0500,1.29550,1.30462,1.29497,1.30361,1100516708984.375
17.11.2004 17:00:00.000 GMT-0500,1.30331,1.30732,1.29408,1.29590,1095908593750
18.11.2004 17:00:00.000 GMT-0500,1.29607,1.30672,1.29385,1.30225,1116012000000
19.11.2004 17:00:00.000 GMT-0500,1.30225,1.30225,1.30225,1.30225,0
20.11.2004 17:00:00.000 GMT-0500,1.30225,1.30225,1.30225,1.30225,0
21.11.2004 17:00:00.000 GMT-0500,1.30373,1.30517,1.30133,1.30480,1105934507812.5
22.11.2004 17:00:00.000 GMT-0500,1.30482,1.31014,1.29768,1.30873,1098761988281.25
23.11.2004 17:00:00.000 GMT-0500,1.30870,1.31888,1.30792,1.31833,1104442093750
24.11.2004 17:00:00.000 GMT-0500,1.31870,1.32801,1.31618,1.32713,1091250796875
